City_ID,City,Country,Lat,Lng,Max Temp,Min Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
453,Katherine,AU,-14.4667,132.2667,84.2,84.2,61,75,14.97,broken clouds,2021-01-17 23:59:24
454,Karpogory,RU,64.0019,44.4451,1.13,1.13,94,100,3.2,overcast clouds,2021-01-17 23:59:24
455,Tyrma,RU,50.0833,132.1667,-10.73,-10.73,88,99,1.19,overcast clouds,2021-01-17 23:59:24
456,Urgut,UZ,39.4022,67.2431,48.2,48.2,31,100,6.91,overcast clouds,2021-01-17 23:59:24
457,Richards Bay,ZA,-28.783,32.0377,70.7,70.7,89,62,6.76,broken clouds,2021-01-17 23:58:16
458,Saint-Paul,RE,-21.0096,55.2707,78.8,66.0,69,0,13.8,clear sky,2021-01-17 23:58:06
459,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,66.81,66.81,67,70,9.51,broken clouds,2021-01-17 23:59:24
460,Kerchevskiy,RU,59.946,56.2884,-17.99,-17.99,88,14,3.0,few clouds,2021-01-17 23:59:24
461,Terrace,CA,54.5163,-128.6035,41.0,41.0,93,75,16.11,light rain,2021-01-17 23:59:25
462,Gorontalo,ID,0.5412,123.0595,77.05,77.05,81,100,1.88,overcast clouds,2021-01-17 23:59:25
463,Kysyl-Syr,RU,63.8986,122.7617,-39.59,-39.59,80,100,3.04,overcast clouds,2021-01-17 23:59:25
464,Aswan,EG,24.0934,32.907,54.97,54.97,43,0,6.33,clear sky,2021-01-17 23:59:25
465,North Bend,US,43.4065,-124.2243,55.0,51.8,87,1,14.97,clear sky,2021-01-17 23:54:50
466,Maniitsoq,GL,65.4167,-52.9,18.81,18.81,94,100,7.0,overcast clouds,2021-01-17 23:59:25
467,Chernyshevskiy,RU,63.0128,112.4714,-40.22,-40.22,82,100,3.42,overcast clouds,2021-01-17 23:59:25
468,Grindavik,IS,63.8424,-22.4338,32.0,32.0,100,90,18.41,light snow,2021-01-17 23:59:25
469,Itainopolis,BR,-7.4469,-41.4783,80.62,80.62,48,66,3.8,broken clouds,2021-01-17 23:59:26
470,Nagato,JP,34.3833,131.2,37.4,32.0,86,75,2.3,light snow,2021-01-17 23:59:26
471,Kushmurun,KZ,52.4503,64.6311,-3.24,-3.24,90,0,6.82,clear sky,2021-01-17 23:59:26
472,Abatskoye,RU,56.2875,70.4555,4.91,4.91,93,100,14.97,overcast clouds,2021-01-17 23:59:26
473,Pascagoula,US,30.3658,-88.5561,53.6,46.99,54,1,3.44,clear sky,2021-01-17 23:58:47
474,Yichang,CN,30.7144,111.2847,38.39,38.39,74,0,4.56,clear sky,2021-01-17 23:59:26
475,Hofn,IS,64.2539,-15.2082,39.15,39.15,71,100,11.27,overcast clouds,2021-01-17 23:59:26
476,Havelock,US,34.8791,-76.9013,48.0,39.99,70,1,5.75,clear sky,2021-01-17 23:59:27
477,Khasan,RU,42.4308,130.6434,14.92,14.92,83,100,12.44,overcast clouds,2021-01-17 23:59:27
478,Fenyi,CN,27.8112,114.6681,37.6,37.6,73,0,1.66,clear sky,2021-01-17 23:59:27
479,Watsa,CD,3.0372,29.5355,64.33,64.33,39,74,2.26,broken clouds,2021-01-17 23:56:27
480,Mende,FR,44.6667,3.5,23.52,23.52,99,67,7.87,broken clouds,2021-01-17 23:59:27
481,Nikolayevskaya,RU,47.6139,41.5023,18.52,18.52,97,100,15.23,snow,2021-01-17 23:59:27
482,Colac,AU,-38.3333,143.5833,61.0,53.01,95,78,10.8,broken clouds,2021-01-17 23:59:27
483,Namatanai,PG,-3.6667,152.4333,85.17,85.17,68,65,12.71,broken clouds,2021-01-17 23:59:28
484,Ixtapa,MX,20.7,-105.2,72.0,71.6,78,1,4.61,clear sky,2021-01-17 23:59:28
485,Asyut,EG,27.181,31.1837,51.8,51.8,54,0,11.5,clear sky,2021-01-17 23:59:28
486,Esfarayen,IR,37.0765,57.5101,35.6,35.6,55,0,2.26,clear sky,2021-01-17 23:59:28
487,Ampanihy,MG,-24.7,44.75,74.71,74.71,84,98,4.03,overcast clouds,2021-01-17 23:59:28
488,Thinadhoo,MV,0.5333,72.9333,81.34,81.34,70,31,6.76,scattered clouds,2021-01-17 23:59:28
489,Najran,SA,17.4924,44.1277,57.2,57.2,35,0,1.01,clear sky,2021-01-17 23:59:28
490,Sokna,NO,60.24,9.9235,19.0,12.99,82,84,1.43,broken clouds,2021-01-17 23:59:28
491,Slave Lake,CA,55.2834,-114.769,33.8,33.8,93,90,16.11,overcast clouds,2021-01-17 23:54:44
492,Dingle,PH,10.9995,122.6711,75.38,75.38,92,100,9.66,moderate rain,2021-01-17 23:59:29
493,Pokhara,NP,28.2333,83.9833,53.22,53.22,51,0,4.45,clear sky,2021-01-17 23:55:05
494,Andenes,NO,69.3143,16.1194,30.2,30.2,93,90,5.75,overcast clouds,2021-01-17 23:59:29
495,Pemba,MZ,-12.974,40.5178,80.6,80.6,89,20,10.36,few clouds,2021-01-17 23:59:29
496,Hualmay,PE,-11.0964,-77.6139,70.61,70.61,81,63,9.26,broken clouds,2021-01-17 23:59:29
497,Boa Vista,BR,2.8197,-60.6733,84.2,84.2,58,20,6.91,few clouds,2021-01-17 23:55:07
498,Kadyy,RU,57.787,43.1903,-9.94,-9.94,90,43,2.68,scattered clouds,2021-01-17 23:59:29
499,Kulevcha,UA,46.0303,29.9361,19.69,19.69,97,96,6.78,overcast clouds,2021-01-17 23:59:29
500,Bereda,ES,43.2686,-7.5406,46.99,46.99,100,8,1.99,clear sky,2021-01-17 23:59:29
501,Itoman,JP,26.1247,127.6694,59.0,55.0,63,75,14.97,broken clouds,2021-01-17 23:59:29
502,Sarangani,PH,5.4033,125.4636,77.65,77.65,90,100,11.74,heavy intensity rain,2021-01-17 23:59:30
503,Kenai,US,60.5544,-151.2583,35.01,33.8,93,90,1.79,light rain,2021-01-17 23:59:30
504,Gardner,US,42.5751,-71.9981,37.0,34.0,74,52,5.01,broken clouds,2021-01-17 23:59:30
505,Udachnyy,RU,66.4167,112.4,-32.48,-32.48,81,100,1.5,overcast clouds,2021-01-17 23:59:30
506,Sorong,ID,-0.8833,131.25,81.07,81.07,76,100,3.38,overcast clouds,2021-01-17 23:59:30
507,Chitungwiza,ZW,-18.0127,31.0756,64.0,64.0,94,100,1.99,overcast clouds,2021-01-17 23:59:30
508,Camacha,PT,33.0833,-16.3333,59.0,59.0,58,75,6.91,broken clouds,2021-01-17 23:59:30
509,Abalak,RU,58.1286,68.5944,-6.7,-6.7,90,98,9.01,overcast clouds,2021-01-17 23:59:30
510,Anadyr,RU,64.75,177.4833,-14.01,-14.8,76,98,11.18,snow,2021-01-17 23:59:30
511,Tessalit,ML,20.1986,1.0114,62.53,62.53,26,3,15.5,clear sky,2021-01-17 23:59:31
512,Novyy Urgal,RU,51.0736,132.5642,-15.23,-15.23,88,98,1.54,light snow,2021-01-17 23:59:31
513,Mount Gambier,AU,-37.8333,140.7667,59.0,59.0,88,90,14.97,overcast clouds,2021-01-17 23:59:31
514,Texarkana,US,33.4251,-94.0477,55.4,48.0,30,1,12.66,clear sky,2021-01-17 23:59:31
515,Sayyan,YE,15.1718,44.3244,43.5,43.5,56,10,1.54,clear sky,2021-01-17 23:59:31
516,Asfi,MA,32.2994,-9.2372,53.94,53.94,71,0,8.7,clear sky,2021-01-17 23:59:31
517,Moranbah,AU,-22.0016,148.0466,84.65,84.65,44,23,17.65,few clouds,2021-01-17 23:59:31
518,Iracoubo,GF,5.4802,-53.2011,77.23,77.23,87,93,10.29,overcast clouds,2021-01-17 23:59:31
519,Dutse,NG,11.7594,9.3392,66.85,66.85,21,11,8.5,few clouds,2021-01-17 23:59:31
520,Port Lincoln,AU,-34.7333,135.8667,62.8,62.8,72,100,12.53,overcast clouds,2021-01-17 23:59:32
521,San Juan,AR,-31.5375,-68.5364,80.53,80.53,20,0,10.02,clear sky,2021-01-17 23:59:32
522,Whitehorse,CA,60.7161,-135.0538,28.4,23.0,86,75,16.11,snow,2021-01-17 23:59:32
523,Urengoy,RU,65.9667,78.3667,-4.41,-4.41,92,100,11.01,overcast clouds,2021-01-17 23:59:32
524,Kaohsiung,TW,22.6163,120.3133,55.99,50.0,76,20,4.61,few clouds,2021-01-17 23:57:06
525,Mamallapuram,IN,12.6264,80.1722,69.8,69.8,100,40,7.85,mist,2021-01-17 23:59:32
526,Riachao,BR,-7.3619,-46.6172,74.17,74.17,86,90,2.37,light rain,2021-01-17 23:59:32
527,Port Keats,AU,-14.25,129.55,85.35,85.35,66,70,9.15,broken clouds,2021-01-17 23:59:33
528,Senneterre,CA,48.3835,-77.2328,14.0,14.0,92,90,10.36,light snow,2021-01-17 23:59:33
529,Tazovskiy,RU,67.4667,78.7,-11.69,-11.69,89,100,15.95,overcast clouds,2021-01-17 23:59:33
530,Den Helder,NL,52.9599,4.7593,42.01,41.0,87,40,10.36,scattered clouds,2021-01-17 23:59:25
531,Lensk,RU,60.7253,114.9278,-35.59,-35.59,78,98,2.15,overcast clouds,2021-01-17 23:59:33
532,Herzogenbuchsee,CH,47.188,7.7062,33.01,33.01,92,98,1.99,overcast clouds,2021-01-17 23:59:33
533,Oranjemund,NA,-28.55,16.4333,62.69,62.69,90,0,1.39,clear sky,2021-01-17 23:59:33
534,Bastia,FR,42.6667,9.3333,48.99,44.01,87,75,3.44,broken clouds,2021-01-17 23:59:33
535,Nantucket,US,41.2835,-70.0995,41.0,39.99,60,1,25.32,clear sky,2021-01-17 23:56:37
536,Scottsbluff,US,41.8666,-103.6672,46.4,44.01,31,1,8.05,clear sky,2021-01-17 23:58:00
537,Seydi,TM,39.4816,62.9137,43.92,43.92,61,76,8.21,broken clouds,2021-01-17 23:59:33
538,Marovoay,MG,-16.1,46.6333,82.4,82.4,83,20,2.3,light rain,2021-01-17 23:59:34
539,Kamariotissa,GR,40.4833,25.4667,32.0,32.0,100,90,8.05,snow,2021-01-17 23:59:34
540,Dhidhdhoo,MV,6.8833,73.1,82.0,82.0,76,48,14.81,light rain,2021-01-17 23:59:34
541,Virginia Beach,US,36.8529,-75.978,43.0,39.99,66,80,12.97,broken clouds,2021-01-17 23:57:52
542,Te Anau,NZ,-45.4167,167.7167,46.98,46.98,89,95,3.58,moderate rain,2021-01-17 23:58:08
543,Timbiqui,CO,2.7717,-77.6654,75.31,75.31,92,81,4.97,moderate rain,2021-01-17 23:59:34
544,Bogorodskoye,RU,56.55,37.8833,-12.32,-12.32,91,17,2.04,few clouds,2021-01-17 23:59:34
545,Russellville,US,35.2784,-93.1338,50.0,50.0,37,40,11.5,scattered clouds,2021-01-17 23:59:34
546,Yeppoon,AU,-23.1333,150.7333,84.2,84.2,54,75,12.66,broken clouds,2021-01-17 23:59:35
547,Bitkine,TD,11.9801,18.2138,65.8,65.8,24,47,5.79,scattered clouds,2021-01-17 23:59:35
548,Bagakay,PH,8.1386,123.8044,76.69,76.69,87,100,2.64,overcast clouds,2021-01-17 23:59:35
549,Eyl,SO,7.9803,49.8164,71.71,71.71,75,7,10.2,clear sky,2021-01-17 23:59:35
550,Kaka,TM,37.3482,59.6143,46.09,46.09,56,70,2.39,broken clouds,2021-01-17 23:59:35
551,Vaitape,PF,-16.5167,-151.75,82.0,82.0,74,0,13.33,clear sky,2021-01-17 23:59:35
552,Ternate,ID,0.8,127.4,81.18,81.18,77,100,5.95,moderate rain,2021-01-17 23:59:35
553,Suntar,RU,62.1444,117.6319,-35.19,-35.19,82,100,4.52,overcast clouds,2021-01-17 23:59:35
554,Seoul,KR,37.5683,126.9778,26.6,23.0,86,100,4.61,overcast clouds,2021-01-17 23:59:36
555,Nuuk,GL,64.1835,-51.7216,24.8,24.8,80,90,6.91,light snow,2021-01-17 23:57:02
556,Vedea,RO,43.7833,25.7833,23.94,23.94,92,14,7.23,few clouds,2021-01-17 23:59:36
557,Freeport,US,40.6576,-73.5832,44.01,42.01,52,75,14.97,broken clouds,2021-01-17 23:54:37
558,Chebarkul,RU,54.9749,60.3633,-3.39,-3.39,88,1,8.3,clear sky,2021-01-17 23:59:36
559,Marquette,US,46.5333,-87.6335,24.01,23.0,83,100,4.0,overcast clouds,2021-01-17 23:54:53
560,Novopavlovka,RU,51.2172,109.2091,-11.07,-11.07,87,100,2.82,overcast clouds,2021-01-17 23:59:36
561,Neuquen,AR,-38.9516,-68.0591,89.6,89.6,25,0,3.44,clear sky,2021-01-17 23:59:01
562,Cap Malheureux,MU,-19.9842,57.6142,79.0,79.0,78,97,5.99,overcast clouds,2021-01-17 23:59:36
563,Isla Mujeres,MX,21.2311,-86.731,69.01,66.0,88,90,3.44,light rain,2021-01-17 23:59:36
564,Tema,GH,5.667,-0.0166,80.6,80.6,89,0,6.91,clear sky,2021-01-17 23:59:36
565,Hue,VN,16.4667,107.6,62.6,62.6,94,75,11.5,moderate rain,2021-01-17 23:59:37
566,Vila,PT,42.0304,-8.1588,39.99,39.99,87,2,1.01,clear sky,2021-01-17 23:59:37
567,Caravelas,BR,-17.7125,-39.2481,75.79,75.79,83,0,5.99,clear sky,2021-01-17 23:59:37
568,Kailua,US,21.4022,-157.7394,78.8,77.0,65,75,4.61,broken clouds,2021-01-17 23:59:37
569,Bahile,PH,9.9995,118.7878,77.0,77.0,88,90,4.61,moderate rain,2021-01-17 23:59:37
570,Waterbury,US,41.5582,-73.0515,41.0,37.99,56,90,5.75,overcast clouds,2021-01-17 23:59:37
571,Butembo,CD,0.15,29.2833,59.04,59.04,77,65,2.53,broken clouds,2021-01-17 23:59:37
572,Thunder Bay,CA,48.4001,-89.3168,19.4,19.0,63,20,4.61,few clouds,2021-01-17 23:56:15
573,Sisimiut,GL,66.9395,-53.6735,16.48,16.48,94,100,14.54,light snow,2021-01-17 23:59:37
574,Banda Aceh,ID,5.5577,95.3222,77.47,77.47,85,79,13.89,moderate rain,2021-01-17 23:59:37
575,Teknaf,BD,20.8624,92.3058,60.33,60.33,75,0,3.8,clear sky,2021-01-17 23:59:38
576,Linjiang,CN,41.8069,126.9078,6.3,6.3,89,100,5.12,overcast clouds,2021-01-17 23:59:38
577,Paita,PE,-5.0892,-81.1144,72.75,72.75,76,36,16.17,scattered clouds,2021-01-17 23:59:38
578,Simao,CN,22.7886,100.9748,43.12,43.12,94,98,2.48,overcast clouds,2021-01-17 23:59:38
579,Saint-Georges,GD,12.0564,-61.7485,77.94,77.94,80,68,15.52,broken clouds,2021-01-17 23:59:38
580,Semirom,IR,31.4167,51.5667,29.12,29.12,98,64,7.09,broken clouds,2021-01-17 23:59:38
581,Pundaguitan,PH,6.3711,126.1689,77.61,77.61,89,100,13.65,very heavy rain,2021-01-17 23:59:38
582,Acajutla,SV,13.5928,-89.8275,82.4,82.4,47,20,2.3,few clouds,2021-01-17 23:59:38
583,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,24.8,24.8,68,75,20.13,snow,2021-01-17 23:59:38
584,Kiama,AU,-34.6833,150.8667,80.01,75.0,65,8,3.0,clear sky,2021-01-17 23:59:39
585,Quatre Cocos,MU,-20.2078,57.7625,79.0,78.8,83,40,11.5,scattered clouds,2021-01-17 23:59:39
586,Narasimharajapura,IN,13.6167,75.5167,64.38,64.38,70,0,2.35,clear sky,2021-01-17 23:59:39
587,Yarada,IN,17.65,83.2667,69.8,69.8,100,20,2.3,mist,2021-01-17 23:59:39
588,Rabo De Peixe,PT,37.8,-25.5833,61.0,60.8,88,40,20.71,scattered clouds,2021-01-17 23:59:39
589,Tanete,ID,-3.9443,119.7848,79.77,79.77,74,100,4.41,overcast clouds,2021-01-17 23:59:39
590,Aranos,NA,-24.1333,19.1167,74.41,74.41,29,60,8.81,broken clouds,2021-01-17 23:59:39
591,Guarapari,BR,-20.6667,-40.4975,78.8,77.0,78,20,10.36,few clouds,2021-01-17 23:55:45
592,Yatou,CN,37.15,122.3833,25.88,25.88,85,14,12.57,few clouds,2021-01-17 23:59:39
593,Sena Madureira,BR,-9.0656,-68.6569,77.4,77.4,88,74,2.42,light rain,2021-01-17 23:59:39
594,Petatlan,MX,17.5167,-101.2667,86.0,86.0,66,75,3.11,broken clouds,2021-01-17 23:59:40
595,Mari,BR,-7.06,-35.3194,78.8,78.8,78,0,10.36,clear sky,2021-01-17 23:59:40
596,Monrovia,LR,6.3005,-10.7969,75.2,75.2,94,40,7.45,mist,2021-01-17 23:59:40
597,Teguise,ES,29.0605,-13.564,59.0,59.0,82,20,5.75,few clouds,2021-01-17 23:59:40
598,Rancho Palos Verdes,US,33.7445,-118.387,75.99,71.01,27,0,5.01,clear sky,2021-01-17 23:59:40
599,Emba,KZ,48.8264,58.1442,18.27,18.27,92,89,7.92,overcast clouds,2021-01-17 23:59:40
600,Springbok,ZA,-29.6643,17.8865,60.91,60.91,69,0,1.41,clear sky,2021-01-17 23:59:40
601,Hays,US,30.0502,-98.0336,60.01,57.0,32,9,1.99,clear sky,2021-01-17 23:59:40
602,Kirakira,SB,-10.4544,161.9205,86.31,86.31,68,45,9.28,light rain,2021-01-17 23:59:40
603,Dubbo,AU,-32.25,148.6167,78.8,78.8,36,24,4.61,few clouds,2021-01-17 23:59:41
604,Chimore,BO,-16.9833,-65.1333,69.96,69.96,97,100,5.32,moderate rain,2021-01-17 23:59:41
605,Ardakan,IR,32.31,54.0175,41.0,41.0,56,0,2.3,clear sky,2021-01-17 23:59:41
606,Blagoveshchenka,RU,52.8333,79.8667,18.36,18.36,94,82,15.57,broken clouds,2021-01-17 23:59:41
607,Novyy Urengoy,RU,66.0833,76.6333,-10.89,-10.89,90,100,13.69,overcast clouds,2021-01-17 23:59:41
608,Bundibugyo,UG,0.7414,30.0417,70.38,70.38,57,57,3.4,broken clouds,2021-01-17 23:59:42
609,Roebourne,AU,-20.7833,117.1333,92.86,92.86,47,22,6.98,few clouds,2021-01-17 23:59:42
610,Thanh Hoa,VN,19.8,105.7667,53.35,53.35,56,41,10.69,scattered clouds,2021-01-17 23:59:42
611,Havoysund,NO,70.9963,24.6622,35.6,35.6,87,75,9.22,broken clouds,2021-01-17 23:59:42
612,Xining,CN,36.6167,101.7667,12.97,12.97,58,0,2.93,clear sky,2021-01-17 23:59:42
613,Ahipara,NZ,-35.1667,173.1667,68.52,68.52,54,27,11.34,scattered clouds,2021-01-17 23:59:42
614,Bilibino,RU,68.0546,166.4372,-28.39,-28.39,82,84,2.01,broken clouds,2021-01-17 23:59:42
615,Noumea,NC,-22.2763,166.4572,86.0,86.0,70,75,5.75,broken clouds,2021-01-17 23:59:42
616,Haines Junction,CA,60.7522,-137.5108,33.8,33.8,80,64,6.91,broken clouds,2021-01-17 23:59:42
617,San Francisco,US,37.7749,-122.4194,71.6,64.0,55,20,3.44,few clouds,2021-01-17 23:57:46
618,Sanming,CN,26.2486,117.6186,40.87,40.87,68,0,1.57,clear sky,2021-01-17 23:59:43
619,Timizart,DZ,36.8,4.2667,46.04,46.04,55,0,2.95,clear sky,2021-01-17 23:59:43
620,Sinnamary,GF,5.3833,-52.95,77.68,77.68,85,86,10.47,overcast clouds,2021-01-17 23:59:43
621,Mingyue,CN,43.1069,128.9217,3.99,3.99,83,92,10.85,overcast clouds,2021-01-17 23:59:43
622,Patan,NP,27.6667,85.3333,42.8,42.8,93,20,1.14,mist,2021-01-17 23:59:43
623,Beya,RU,53.0533,90.9139,15.15,15.15,88,34,6.2,scattered clouds,2021-01-17 23:59:43
624,Fort Frances,CA,48.5999,-93.4003,19.4,18.0,86,90,8.05,overcast clouds,2021-01-17 23:59:39
625,Petauke,ZM,-14.2426,31.3253,67.71,67.71,95,100,2.28,light rain,2021-01-17 23:59:44
626,Kasongo-Lunda,CD,-6.4667,16.8167,68.4,68.4,80,100,1.03,overcast clouds,2021-01-17 23:59:44
627,Nizhniy Kuranakh,RU,58.8353,125.4869,-48.06,-48.06,73,63,1.86,broken clouds,2021-01-17 23:59:44
628,Kirando,TZ,-7.4167,30.6,71.96,71.96,77,82,4.63,broken clouds,2021-01-17 23:59:44
629,Ferrol,ES,43.4832,-8.2369,54.0,52.0,90,50,4.99,scattered clouds,2021-01-17 23:59:44
630,Dandong,CN,40.1292,124.3947,13.93,13.93,88,100,6.87,overcast clouds,2021-01-17 23:59:44
631,Ust-Maya,RU,60.4167,134.5333,-50.12,-50.12,76,100,0.6,overcast clouds,2021-01-17 23:59:44
632,Mwanza,TZ,-2.5167,32.9,68.0,68.0,83,20,3.87,few clouds,2021-01-17 23:59:44
633,Verkhnyaya Toyma,RU,62.2349,44.9985,6.8,6.8,95,100,3.31,snow,2021-01-17 23:59:44
634,Osmaniye,TR,37.0742,36.2478,48.99,48.99,70,28,10.0,moderate rain,2021-01-17 23:59:45
635,Raudeberg,NO,61.9875,5.1352,39.0,39.0,87,85,18.57,overcast clouds,2021-01-17 23:59:45
636,Puerto Baquerizo Moreno,EC,-0.9,-89.6,75.13,75.13,88,30,9.22,scattered clouds,2021-01-17 23:59:45
637,Coahuayana,MX,18.7333,-103.6833,80.6,80.6,57,75,3.65,broken clouds,2021-01-17 23:59:45
638,Poyarkovo,RU,49.6,128.6833,-22.67,-22.67,86,98,6.29,light snow,2021-01-17 23:59:45
639,Solnechnyy,RU,50.7214,136.6319,-13.52,-13.52,86,98,1.74,overcast clouds,2021-01-17 23:59:45
640,Lagos,NG,6.5833,3.75,80.6,80.6,89,0,3.31,clear sky,2021-01-17 23:57:50
641,Calama,CL,-22.4667,-68.9333,66.2,66.2,34,0,24.16,clear sky,2021-01-17 23:59:46
642,Agogo,GH,6.8,-1.0819,73.47,73.47,83,19,6.71,few clouds,2021-01-17 23:59:46
643,Patrocinio,BR,-18.9439,-46.9925,68.0,68.0,100,100,5.35,light rain,2021-01-17 23:59:46
644,Iquique,CL,-20.2208,-70.1431,73.4,73.4,56,0,13.8,clear sky,2021-01-17 23:59:46
645,Magistralnyy,RU,56.1725,107.4458,-18.11,-18.11,83,100,4.88,overcast clouds,2021-01-17 23:59:46
646,Sonoita,MX,31.85,-112.8333,75.0,75.0,10,0,2.95,clear sky,2021-01-17 23:59:46
647,Dicabisagan,PH,17.0818,122.4157,72.91,72.91,88,100,15.68,overcast clouds,2021-01-17 23:59:46
648,Pangai,TO,-19.8,-174.35,86.0,86.0,79,20,6.91,few clouds,2021-01-17 23:59:46
649,Tilichiki,RU,60.4667,166.1,-14.84,-14.84,84,100,16.08,overcast clouds,2021-01-17 23:59:47
650,Praya,CV,14.9215,-23.5087,71.6,71.6,73,0,17.27,clear sky,2021-01-17 23:59:47
651,Verkhnyaya Inta,RU,65.9811,60.3094,-19.16,-19.16,88,100,8.7,overcast clouds,2021-01-17 23:59:47
652,Mazagao,BR,-0.115,-51.2894,84.2,84.2,79,40,6.91,scattered clouds,2021-01-17 23:59:47
653,Miranda,CO,3.2499,-76.2281,68.25,68.25,75,77,3.04,light rain,2021-01-17 23:59:47
654,Carutapera,BR,-1.195,-46.02,78.28,78.28,84,82,6.91,broken clouds,2021-01-17 23:56:20
655,Luderitz,NA,-26.6481,15.1594,63.93,63.93,80,11,9.53,few clouds,2021-01-17 23:59:47
656,Leua,SK,48.2156,18.6071,19.0,19.0,63,22,2.35,few clouds,2021-01-17 23:59:48
657,Atasu,KZ,48.6814,71.6433,14.43,14.43,89,74,3.15,broken clouds,2021-01-17 23:59:48
658,Tyubuk,RU,56.0552,60.9405,-1.73,-1.73,89,1,11.3,clear sky,2021-01-17 23:59:48
659,Kashan,IR,33.9831,51.4364,45.21,45.21,60,52,2.15,broken clouds,2021-01-17 23:59:48
660,Birjand,IR,32.8663,59.2211,39.2,39.2,26,0,3.78,clear sky,2021-01-17 23:59:48
661,Kattivakkam,IN,13.2167,80.3167,69.8,69.8,100,40,6.44,mist,2021-01-17 23:59:48
662,Ranau,MY,5.9538,116.6641,71.6,71.6,100,40,5.75,scattered clouds,2021-01-17 23:59:48
663,Rabaul,PG,-4.1967,152.1721,82.71,82.71,68,52,1.74,broken clouds,2021-01-17 23:59:48
664,Severiano Melo,BR,-5.7772,-37.9578,78.48,78.48,74,98,10.36,overcast clouds,2021-01-17 23:59:48
665,Collie,AU,-33.3667,116.15,76.66,76.66,27,46,11.65,scattered clouds,2021-01-17 23:59:48
666,Mandera,KE,3.9366,41.867,78.73,78.73,31,67,8.39,broken clouds,2021-01-17 23:59:49
667,Zhigansk,RU,66.7697,123.3711,-48.14,-48.14,77,70,4.79,broken clouds,2021-01-17 23:59:49
668,Harindanga,IN,22.0383,88.3214,55.4,55.4,94,1,3.02,mist,2021-01-17 23:59:49
669,Malakal,SS,9.5334,31.6605,77.72,77.72,21,11,8.39,few clouds,2021-01-17 23:59:49
670,Santa Rita Do Passa Quatro,BR,-21.7103,-47.4781,71.6,71.6,94,90,2.3,overcast clouds,2021-01-17 23:59:12
671,Thyboron,DK,56.6985,8.2124,30.99,30.0,91,87,1.01,overcast clouds,2021-01-17 23:59:49
672,Naze,JP,28.3667,129.4833,51.8,51.8,76,40,6.91,scattered clouds,2021-01-17 23:59:49
673,Jizan,SA,17.3333,42.6667,77.0,77.0,83,20,3.44,few clouds,2021-01-17 23:59:21
674,Manta,EC,-0.95,-80.7333,82.4,82.4,69,40,9.22,scattered clouds,2021-01-17 23:56:19
675,Sungaipenuh,ID,-2.0833,101.3833,65.77,65.77,94,100,3.04,overcast clouds,2021-01-17 23:59:50
676,Ola,RU,59.5833,151.2833,-11.43,-11.43,87,100,16.2,light snow,2021-01-17 23:59:50
677,Gold Coast,AU,-28.0,153.4333,79.0,75.99,83,75,9.22,broken clouds,2021-01-17 23:58:58
678,Sao Teotonio,PT,37.5128,-8.7071,43.0,43.0,31,28,1.99,scattered clouds,2021-01-17 23:59:50
679,Kilifi,KE,-3.6305,39.8499,76.6,76.6,89,68,6.29,broken clouds,2021-01-17 23:59:50
680,Wanning,CN,18.8003,110.3967,54.63,54.63,70,1,14.25,clear sky,2021-01-17 23:59:50
